player_id,player_slug,full_name,year,surface,Aces,DoubleFaults,FirstServePercentage,FirstServePointsWonPercentage,SecondServePointsWonPercentage,BreakPointsFaced,BreakPointsSavedPercentage,ServiceGamesPlayed,ServiceGamesWonPercentage,ServicePointsWonPercentage,FirstServeReturnPointsWonPercentage,SecondServeReturnPointsWonPercentage,BreakPointsOpportunities,BreakPointsConvertedPercentage,ReturnGamesPlayed,ReturnGamesWonPercentage,ReturnPointsWonPercentage,TotalPointsWonPercentage
sl94,pedro-sakamoto,Pedro Sakamoto,all,Hard,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,all,Clay,2,2,61,56,38,4,0,8,50,49,26,44,2,50,9,11,31,39
sl94,pedro-sakamoto,Pedro Sakamoto,all,Grass,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,all,Carpet,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2026,all,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2026,Hard,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2026,Clay,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2026,Grass,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2026,Carpet,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2025,all,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2025,Hard,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2025,Clay,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2025,Grass,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2025,Carpet,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2024,all,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2024,Hard,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2024,Clay,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2024,Grass,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2024,Carpet,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2023,all,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2023,Hard,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2023,Clay,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2023,Grass,,,,,,,,,,,,,,,,,,
sl94,pedro-sakamoto,Pedro Sakamoto,2023,Carpet,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,all,all,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,all,Hard,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,all,Clay,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,all,Grass,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,all,Carpet,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2026,all,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2026,Hard,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2026,Clay,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2026,Grass,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2026,Carpet,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2025,all,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2025,Hard,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2025,Clay,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2025,Grass,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2025,Carpet,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2024,all,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2024,Hard,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2024,Clay,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2024,Grass,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2024,Carpet,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2023,all,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2023,Hard,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2023,Clay,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2023,Grass,,,,,,,,,,,,,,,,,,
o0bi,carl-emil-overbeck,Carl Emil Overbeck,2023,Carpet,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,all,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n0cj,petr-nesterov,Petr Nesterov,all,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n0cj,petr-nesterov,Petr Nesterov,all,Clay,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,all,Grass,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,all,Carpet,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2026,all,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2026,Hard,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2026,Clay,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2026,Grass,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2026,Carpet,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2025,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n0cj,petr-nesterov,Petr Nesterov,2025,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n0cj,petr-nesterov,Petr Nesterov,2025,Clay,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2025,Grass,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2025,Carpet,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2024,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n0cj,petr-nesterov,Petr Nesterov,2024,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
n0cj,petr-nesterov,Petr Nesterov,2024,Clay,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2024,Grass,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2024,Carpet,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2023,all,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2023,Hard,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2023,Clay,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2023,Grass,,,,,,,,,,,,,,,,,,
n0cj,petr-nesterov,Petr Nesterov,2023,Carpet,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,all,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w0bu,olle-wallin,Olle Wallin,all,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w0bu,olle-wallin,Olle Wallin,all,Clay,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,all,Grass,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,all,Carpet,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2026,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w0bu,olle-wallin,Olle Wallin,2026,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w0bu,olle-wallin,Olle Wallin,2026,Clay,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2026,Grass,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2026,Carpet,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2025,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w0bu,olle-wallin,Olle Wallin,2025,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
w0bu,olle-wallin,Olle Wallin,2025,Clay,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2025,Grass,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2025,Carpet,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2024,all,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2024,Hard,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2024,Clay,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2024,Grass,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2024,Carpet,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2023,all,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2023,Hard,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2023,Clay,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2023,Grass,,,,,,,,,,,,,,,,,,
w0bu,olle-wallin,Olle Wallin,2023,Carpet,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,all,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,all,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,all,Clay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,all,Grass,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,all,Carpet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,2026,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,2026,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,2026,Clay,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2026,Grass,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2026,Carpet,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2025,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,2025,Hard,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2025,Clay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,2025,Grass,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2025,Carpet,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2024,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,2024,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
v993,eero-vasa,Eero Vasa,2024,Clay,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2024,Grass,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2024,Carpet,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2023,all,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2023,Hard,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2023,Clay,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2023,Grass,,,,,,,,,,,,,,,,,,
v993,eero-vasa,Eero Vasa,2023,Carpet,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,all,all,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,all,Hard,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,all,Clay,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,all,Grass,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,all,Carpet,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2026,all,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2026,Hard,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2026,Clay,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2026,Grass,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2026,Carpet,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2025,all,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2025,Hard,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2025,Clay,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2025,Grass,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2025,Carpet,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2024,all,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2024,Hard,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2024,Clay,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2024,Grass,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2024,Carpet,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2023,all,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2023,Hard,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2023,Clay,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2023,Grass,,,,,,,,,,,,,,,,,,
v0bc,cyril-vandermeersch,Cyril Vandermeersch,2023,Carpet,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,all,all,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,all,Hard,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,all,Clay,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,all,Grass,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,all,Carpet,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2026,all,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2026,Hard,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2026,Clay,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2026,Grass,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2026,Carpet,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2025,all,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2025,Hard,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2025,Clay,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2025,Grass,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2025,Carpet,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2024,all,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2024,Hard,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2024,Clay,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2024,Grass,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2024,Carpet,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2023,all,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2023,Hard,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2023,Clay,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2023,Grass,,,,,,,,,,,,,,,,,,
h0jl,jay-friend,Jay Friend,2023,Carpet,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,all,all,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,all,Hard,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,all,Clay,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,all,Grass,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,all,Carpet,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2026,all,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2026,Hard,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2026,Clay,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2026,Grass,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2026,Carpet,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2025,all,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2025,Hard,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2025,Clay,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2025,Grass,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2025,Carpet,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2024,all,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2024,Hard,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2024,Clay,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2024,Grass,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2024,Carpet,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2023,all,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2023,Hard,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2023,Clay,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2023,Grass,,,,,,,,,,,,,,,,,,
k0np,jack-kennedy,Jack Kennedy,2023,Carpet,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,all,all,54,29,55,63,43,88,58,89,58,54,16,38,10,40,94,4,24,41
dc76,viktor-durasovic,Viktor Durasovic,all,Hard,54,29,55,63,43,88,58,89,58,54,16,38,10,40,94,4,24,41
dc76,viktor-durasovic,Viktor Durasovic,all,Clay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc76,viktor-durasovic,Viktor Durasovic,all,Grass,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,all,Carpet,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2026,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc76,viktor-durasovic,Viktor Durasovic,2026,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc76,viktor-durasovic,Viktor Durasovic,2026,Clay,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2026,Grass,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2026,Carpet,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2025,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc76,viktor-durasovic,Viktor Durasovic,2025,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc76,viktor-durasovic,Viktor Durasovic,2025,Clay,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2025,Grass,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2025,Carpet,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2024,all,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc76,viktor-durasovic,Viktor Durasovic,2024,Hard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc76,viktor-durasovic,Viktor Durasovic,2024,Clay,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2024,Grass,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2024,Carpet,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2023,all,17,8,56,65,44,16,69,19,74,56,20,40,3,33,20,5,27,43
dc76,viktor-durasovic,Viktor Durasovic,2023,Hard,17,8,56,65,44,16,69,19,74,56,20,40,3,33,20,5,27,43
dc76,viktor-durasovic,Viktor Durasovic,2023,Clay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dc76,viktor-durasovic,Viktor Durasovic,2023,Grass,,,,,,,,,,,,,,,,,,
dc76,viktor-durasovic,Viktor Durasovic,2023,Carpet,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,all,all,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,all,Hard,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,all,Clay,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,all,Grass,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,all,Carpet,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2026,all,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2026,Hard,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2026,Clay,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2026,Grass,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2026,Carpet,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2025,all,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2025,Hard,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2025,Clay,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2025,Grass,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2025,Carpet,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2024,all,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2024,Hard,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2024,Clay,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2024,Grass,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2024,Carpet,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2023,all,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2023,Hard,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2023,Clay,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2023,Grass,,,,,,,,,,,,,,,,,,
p0dr,andrea-picchione,Andrea Picchione,2023,Carpet,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,all,all,3,14,63,73,37,16,69,21,76,60,23,45,6,33,21,10,31,47
df92,corentin-denolly,Corentin Denolly,all,Hard,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,all,Clay,3,14,63,73,37,16,69,21,76,60,23,45,6,33,21,10,31,47
df92,corentin-denolly,Corentin Denolly,all,Grass,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,all,Carpet,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2026,all,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2026,Hard,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2026,Clay,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2026,Grass,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2026,Carpet,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2025,all,3,14,63,73,37,16,69,21,76,60,23,45,6,33,21,10,31,47
df92,corentin-denolly,Corentin Denolly,2025,Hard,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2025,Clay,3,14,63,73,37,16,69,21,76,60,23,45,6,33,21,10,31,47
df92,corentin-denolly,Corentin Denolly,2025,Grass,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2025,Carpet,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2024,all,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2024,Hard,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2024,Clay,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2024,Grass,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2024,Carpet,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2023,all,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2023,Hard,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2023,Clay,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2023,Grass,,,,,,,,,,,,,,,,,,
df92,corentin-denolly,Corentin Denolly,2023,Carpet,,,,,,,,,,,,,,,,,,
lc12,laurent-lokoli,Laurent Lokoli,all,all,81,47,59,70,47,86,56,147,74,60,27,45,69,39,147,18,35,48
lc12,laurent-lokoli,Laurent Lokoli,all,Hard,38,19,63,68,46,50,60,79,75,60,24,46,32,41,78,17,33,47
lc12,laurent-lokoli,Laurent Lokoli,all,Clay,37,17,49,75,49,25,52,49,76,62,35,44,29,41,50,24,39,50
